time,latitude,longitude,depth,mag,Year
1992-06-14T00:14:48.360Z,35.438,31.061,69.2,4.2,1992
1992-06-13T20:08:19.380Z,38.271,36.401,33,4.3,1992
1992-06-10T18:45:04.990Z,40.082,30.386,19.4,3.2,1992
1992-05-31T08:04:35.090Z,35.175,33.08,10,3.6,1992
1992-05-29T23:37:41.130Z,34.717,32.904,10,3.7,1992
1992-05-29T23:31:33.720Z,34.674,32.971,10,3.4,1992
1992-05-29T06:55:55.950Z,37.53,36.816,10,4.2,1992
1992-05-28T15:02:03.530Z,40.412,30.856,10,3,1992
1992-05-28T09:52:06.570Z,37.532,29.825,10,4,1992
1992-05-24T02:47:15.020Z,36.742,30.307,5,3.6,1992
1992-05-23T22:53:06.700Z,36.74,30.45,41.9,4.6,1992
1992-05-23T01:16:47.220Z,39.214,40.513,10,3.8,1992
1992-05-20T13:44:07.830Z,39.83,40.128,10,3.1,1992
1992-05-16T10:48:03.460Z,39.168,29.221,10,3.3,1992
1992-05-15T22:50:14.850Z,36.081,31.448,10,3.4,1992
1992-05-08T01:44:22.780Z,39.077,29.672,6,3.4,1992
1992-05-07T19:15:03.330Z,38.698,40.143,18.3,5.2,1992
1992-05-01T05:33:45.940Z,39.069,29.644,5,3,1992
1992-04-30T23:29:07.740Z,34.902,32.993,10,3.3,1992
1992-04-28T09:14:53.620Z,37.271,36.279,33,3.6,1992
1992-04-28T07:16:27.770Z,39.606,39.915,10,4.2,1992
1992-04-22T03:03:52.030Z,39.532,39.718,29.3,4.5,1992
1992-04-21T21:03:17.070Z,38.654,30.066,10,3.2,1992
1992-04-20T18:04:59.040Z,39.537,39.859,14.3,4.6,1992
1992-04-20T07:38:33.900Z,38.683,30.269,10,3.2,1992
1992-04-19T10:14:35.840Z,39.51,39.633,10,4.4,1992
1992-04-16T11:07:29.070Z,38.839,29.184,10,3.2,1992
1992-04-15T09:21:06.990Z,40.154,29.497,10,3.3,1992
1992-04-13T09:25:00.080Z,39.361,30.107,10,3.8,1992
1992-04-06T19:15:16.040Z,38.965,29.212,10,4.3,1992
1992-04-05T03:38:52.550Z,36.051,29.052,33,4.1,1992
1992-03-29T09:26:20.100Z,39.443,39.647,10,4.2,1992
1992-03-26T16:16:19.020Z,37.342,30.989,19.3,4.5,1992
1992-03-25T03:58:26.200Z,39.749,39.622,10,3.5,1992
1992-03-22T21:52:57.810Z,38.068,37.851,10,3.6,1992
1992-03-21T23:15:50.290Z,39.602,39.87,15,4.7,1992
1992-03-15T16:16:24.240Z,39.532,39.929,20.9,5.9,1992
1992-03-14T01:24:33.710Z,39.527,39.701,22,4.7,1992
1992-03-13T22:47:42.880Z,40.021,39.744,10,4.7,1992
1992-03-13T20:15:18.170Z,39.433,39.914,10,4.5,1992
1992-03-13T18:37:53.800Z,39.843,39.52,10,4.7,1992
1992-03-13T17:18:39.980Z,39.71,39.605,27.2,6.7,1992
1992-03-09T20:24:40.470Z,34.321,35.722,5,3.4,1992
1992-03-09T20:03:24.160Z,34.136,35.617,5,3.3,1992
1992-03-09T19:54:26.790Z,34.454,35.925,5,4.2,1992
1992-02-28T19:30:53.350Z,35.113,33.931,60.7,3.8,1992
1992-02-26T02:05:00.260Z,35.136,37.01,10,3.2,1992
1992-02-14T16:30:00.640Z,39.029,35.775,10,3.9,1992
1992-02-14T03:27:40.910Z,39.909,33.944,16.2,4.2,1992
1992-02-13T23:58:57.520Z,38.394,31.147,9.1,3.6,1992
1992-02-08T20:12:14.280Z,37.72,33.072,10,3.5,1992
1992-02-04T20:45:50.800Z,35.779,30.596,33,3,1992
1992-01-30T20:59:29.590Z,35.753,29.458,10,3.2,1992
1992-01-27T09:32:10.690Z,38.263,39.038,24.6,3.4,1992
1992-01-27T00:27:09.700Z,35.882,29.087,10,3.2,1992
1992-01-25T17:58:28.210Z,36.939,33.503,10,3.1,1992
1992-01-23T19:45:25.550Z,35.305,29.709,10,3.1,1992
1992-01-19T16:22:47.750Z,37.6,35.916,10,4.1,1992
1992-01-16T12:32:29.030Z,35.95,29.138,10,4,1992
1992-01-07T05:49:47.110Z,37.295,37.24,10,3.4,1992
1992-01-05T05:31:46.650Z,37.852,30.007,17,4.2,1992
1991-12-06T10:03:37.360Z,37.355,31.552,10,4.1,1991
1991-12-05T20:21:55.310Z,36.135,31.807,114.9,5.2,1991
1991-11-25T17:42:33.480Z,36.911,35.782,20.5,3,1991
1991-11-24T21:41:53.180Z,37.358,30.753,10,3.8,1991
1991-11-23T01:02:31.800Z,34.314,35.468,10,3.5,1991
1991-11-22T07:33:07.760Z,39.222,29.416,10,4.1,1991
1991-11-18T19:48:50.770Z,38.904,33.427,10,3.9,1991
1991-11-18T14:49:58.520Z,36.102,31.128,10,4,1991
1991-11-18T13:35:03.330Z,37.05,29.574,26.6,4.2,1991
1991-11-12T04:44:39.760Z,34.768,32.997,41,3.9,1991
1991-11-11T23:45:45.680Z,36.181,30.511,10,3.2,1991
1991-11-04T10:42:09.460Z,36.743,34.671,10,3.9,1991
1991-11-02T22:24:43.890Z,35.602,32.519,98.5,3.5,1991
1991-10-29T17:49:32.420Z,39.711,29.238,10,3.8,1991
1991-10-26T01:11:17.620Z,34.489,33.107,26.2,4,1991
1991-10-20T21:54:58.870Z,36.14,31.687,10,4.1,1991
1991-10-09T08:17:50.300Z,36.174,31.394,79.1,4.2,1991
1991-10-09T02:21:16.700Z,39.048,29.616,8.5,3.6,1991
1991-10-07T12:29:35.250Z,36.841,34.826,33,4.4,1991
1991-10-07T08:40:46.150Z,36.521,31.066,10,4,1991
1991-10-04T21:09:15.510Z,36.771,30.53,30.1,4,1991
1991-10-02T19:03:54.710Z,37.375,36.047,10,4.3,1991
1991-10-02T15:20:27.100Z,40.447,33.294,33,4.2,1991
1991-09-26T20:24:04.040Z,37.434,36.346,10,4.8,1991
1991-09-24T11:53:46.050Z,34.442,32.179,10,3.9,1991
1991-09-19T02:14:09.240Z,36.143,35.861,10,4.4,1991
1991-09-14T11:13:00.900Z,37.095,36.034,10,4.1,1991
1991-09-05T19:23:04.800Z,38.847,41.417,10,4.3,1991
1991-09-03T04:38:39.390Z,36.198,31.807,112.8,4.3,1991
1991-08-16T03:40:47.360Z,36.427,30.743,10,4.1,1991
1991-08-14T13:41:39.140Z,36.053,35.889,41,4.4,1991
1991-08-11T08:33:22.930Z,36.166,35.778,10,4.1,1991
1991-08-04T15:11:24.660Z,34.534,34.094,27.3,4.2,1991
1991-07-30T10:32:47.840Z,36.966,29.237,10,3.8,1991
1991-07-29T17:01:01.800Z,36.948,29.265,5,3.9,1991
1991-07-29T04:16:18.690Z,36.744,31.229,116.8,4.1,1991
1991-07-28T17:00:14.880Z,36.86,29.214,10,3.5,1991
1991-07-28T00:08:38.220Z,37.234,29.667,10,3.4,1991
1991-07-27T15:04:36.480Z,37.316,29.76,18.4,4,1991
1991-07-27T14:43:56.260Z,37.282,29.73,10.6,4.2,1991
1991-07-27T14:00:16.640Z,37.279,29.746,10,3.8,1991
1991-07-27T11:59:32.340Z,37.649,29.007,0.1,3.8,1991
1991-07-27T11:47:25.930Z,37.562,29.583,10,3.8,1991
1991-07-27T11:38:12.730Z,37.291,29.739,22.2,4.7,1991
1991-07-26T04:39:26.560Z,38.629,29.15,10,3.5,1991
1991-07-25T15:23:27.050Z,39.628,29.012,33,3,1991
1991-07-25T05:05:42.920Z,38.996,30.437,10,3.3,1991
1991-07-23T05:42:49.700Z,37.774,29.328,10,3.1,1991
1991-07-22T04:49:03.530Z,35.215,31.895,33,4,1991
1991-07-21T11:35:20.680Z,39.34,29.011,10,3.4,1991
1991-07-19T05:11:37.230Z,40.133,29.151,10,3.2,1991
1991-07-18T20:37:53.730Z,39.126,29.432,10,3.1,1991
1991-07-15T15:23:53.880Z,37.844,29.331,10,3.1,1991
1991-07-15T01:54:18.850Z,38.54,29.159,10,3.2,1991
1991-07-14T09:42:18.990Z,39.168,29.35,10,3.1,1991
1991-07-13T10:29:10.390Z,37.09,30.975,10,3.6,1991
1991-07-11T18:54:20.370Z,39.002,29.794,10,3.5,1991
1991-07-11T18:41:46.190Z,38.99,29.827,10,3.5,1991
1991-07-01T20:06:36.340Z,37.065,29.58,10,3.4,1991
1991-07-01T12:29:58.400Z,37.039,29.563,10,3.2,1991
1991-07-01T10:06:49.870Z,37.085,29.56,10,3.6,1991
1991-07-01T01:58:55.300Z,36.978,29.406,10,3.3,1991
1991-06-30T21:17:14.410Z,37.066,29.553,10,3.2,1991
1991-06-30T21:15:55.230Z,37.036,29.507,10,3.2,1991
1991-06-30T20:45:58.290Z,37.067,29.545,10,3,1991
1991-06-30T20:39:29.760Z,36.965,29.315,10,3.4,1991
1991-06-30T10:04:11.130Z,38.216,30.104,10,3,1991
1991-06-25T11:03:14.890Z,37.025,29.406,10,3.3,1991
1991-06-20T17:01:13.520Z,37.039,29.385,10,3.6,1991
1991-06-20T08:14:41.420Z,36.988,29.4,10,3.7,1991
1991-06-20T06:58:14.480Z,37.077,29.456,10,3.4,1991
1991-06-20T00:13:34.210Z,36.766,29.113,10,3.5,1991
1991-06-18T14:38:21.560Z,39.247,29.431,10,3.6,1991
1991-06-18T03:38:26.430Z,38.938,29.249,10,3.6,1991
1991-06-13T18:05:00.230Z,39.022,30.26,10,3.5,1991
1991-06-10T23:55:35.880Z,37.076,29.422,10,3.2,1991
1991-06-10T21:07:13.480Z,38.577,31.357,10,3.2,1991
1991-06-10T08:52:10.850Z,36.956,29.476,10,3.3,1991
1991-06-05T20:37:15.370Z,37.04,29.243,10,3.5,1991
1991-06-05T02:32:24.260Z,36.811,29.127,10,3.6,1991
1991-06-05T00:10:54.360Z,37.037,29.39,10,3.8,1991
1991-06-03T19:24:10.090Z,38.96,29.189,5,3.7,1991
1991-06-03T12:30:41.210Z,37.066,29.395,5,3.7,1991
1991-05-30T09:39:44.520Z,39.489,29.977,10,3,1991
1991-05-29T02:55:57.740Z,37.557,29.979,10,3.4,1991
1991-05-28T23:57:20.990Z,38.275,30.626,10,3.8,1991
1991-05-28T01:16:42.700Z,38.988,29.806,10,3.4,1991
1991-05-27T10:26:40.680Z,36.505,29.025,10,3.6,1991
1991-05-26T00:22:44.270Z,37.038,29.38,10,3.5,1991
1991-05-23T20:42:02.450Z,37.138,29.489,10,3.4,1991
1991-05-19T21:42:27.030Z,36.686,29.027,10,3.2,1991
1991-05-16T18:27:15.710Z,36.73,31.18,128.3,4.1,1991
1991-05-09T22:24:53.020Z,37.023,29.481,10,3.4,1991
1991-05-08T11:49:34.640Z,40.137,29.286,10,3.9,1991
1991-05-07T10:22:43.360Z,37.735,29.28,10,3.3,1991
1991-05-05T13:53:02.950Z,39.464,29.168,10,3,1991
1991-05-01T07:46:00.150Z,36.372,29.159,10,3.4,1991
1991-04-30T11:16:16.610Z,39.675,29.347,10,3.1,1991
1991-04-27T20:12:23.380Z,35.507,35.457,10,3.5,1991
1991-04-27T02:14:07.030Z,36.99,29.446,10,3.6,1991
1991-04-26T03:57:42.250Z,37.016,29.502,10,3.6,1991
1991-04-25T04:11:32.480Z,39.408,30.057,10,3,1991
1991-04-24T10:54:35.740Z,39.597,41.118,33,4.5,1991
1991-04-23T02:30:44.080Z,37.013,29.43,10,3.5,1991
1991-04-22T18:17:33.680Z,35.632,33.459,10,3.5,1991
1991-04-22T02:47:24.990Z,39.578,29.418,10,3.1,1991
1991-04-22T01:19:25.900Z,37.06,29.424,10,3.7,1991
1991-04-21T20:44:56.820Z,37.1,29.44,10,3.5,1991
1991-04-21T20:12:32.830Z,36.954,29.413,10,3.8,1991
1991-04-21T20:10:17.990Z,36.942,29.485,10,3.3,1991
1991-04-21T08:03:32.940Z,36.976,29.477,10,3.4,1991
1991-04-18T16:51:43.410Z,38.833,30.357,10,3.1,1991
1991-04-18T06:48:38.420Z,37.844,32.058,10,3.8,1991
1991-04-18T02:34:51.400Z,37.024,29.347,10,3.5,1991
1991-04-17T01:19:46.220Z,36.98,29.351,10,3.4,1991
1991-04-16T15:46:25.570Z,36.836,29.51,33,3.2,1991
1991-04-16T00:05:47.590Z,36.976,29.385,10,3.1,1991
1991-04-15T21:11:28.310Z,37.638,32.086,10,3.6,1991
1991-04-15T16:55:44.880Z,37.032,29.412,10,3.7,1991
1991-04-15T08:06:09.060Z,36.951,29.454,10,3.4,1991
1991-04-15T05:35:59.950Z,36.086,31.086,87.1,4.1,1991
1991-04-14T10:35:52.580Z,36.964,29.424,10,3.7,1991
1991-04-12T21:56:55.400Z,37.61,32.047,10,3.7,1991
1991-04-12T18:39:18.290Z,37.036,29.483,10,3.4,1991
1991-04-12T15:44:05.500Z,36.969,29.428,10,3.2,1991
1991-04-10T22:06:56.500Z,36.961,29.48,10,3.4,1991
1991-04-10T13:55:09.780Z,35.944,32.14,10,3.8,1991
1991-04-10T01:08:39.610Z,37.359,36.221,10,5.4,1991
1991-04-08T17:03:41.400Z,36.41,29.004,10,3.4,1991
1991-03-31T01:09:41.910Z,37.093,29.553,10,3.5,1991
1991-03-22T07:04:07.650Z,34.117,37.181,10,3,1991
1991-03-12T15:10:00.290Z,35.35,31.162,53.2,3.8,1991
1991-03-11T18:33:43.120Z,37.009,30.989,112.8,5.2,1991
1991-03-04T08:41:51.220Z,38.298,30.214,6.4,4,1991
1991-02-28T03:41:08.940Z,36.951,29.448,10,3,1991
1991-02-27T20:52:41.960Z,38.302,30.198,10,3.1,1991
1991-02-27T20:49:18.830Z,38.292,30.239,10,3,1991
1991-02-27T18:05:41.560Z,38.24,30.1,10,3.7,1991
1991-02-27T18:02:53.160Z,38.326,30.235,10,3.7,1991
1991-02-27T17:37:28.510Z,38.341,30.263,10,3.6,1991
1991-02-27T13:29:22.890Z,34.963,36.873,10,3.6,1991
1991-02-27T07:08:21.600Z,38.344,30.262,10,3.1,1991
1991-02-26T11:53:08.350Z,38.966,30.088,10,3,1991
1991-02-25T17:01:53.590Z,37.036,29.483,10,3.1,1991
1991-02-24T14:41:15.210Z,37.004,29.56,10,3,1991
1991-02-22T21:38:48.580Z,37.009,29.431,10,3.1,1991
1991-02-22T07:08:48.160Z,37.708,29.188,10,3.9,1991
1991-02-21T14:55:00.510Z,34.977,34.073,33,3.8,1991
1991-02-21T09:37:07.830Z,36.195,29.472,10,3.1,1991
1991-02-20T23:15:00.930Z,35.294,29.496,33,4.1,1991
1991-02-20T12:04:20.940Z,36.929,29.516,33,3.2,1991
1991-02-19T15:03:53.620Z,38.565,31.199,10,3.2,1991
1991-02-12T14:16:33.410Z,37.721,29.06,10,3.2,1991
1991-02-11T17:53:33.390Z,37.716,29.328,10,3.2,1991
1991-02-11T16:59:37.970Z,36.834,30.301,10,3.2,1991
1991-02-10T05:19:18.740Z,38.54,29.37,10,3.5,1991
1991-02-10T03:46:03.990Z,38.398,31.736,10,3.2,1991
1991-02-09T18:58:12.220Z,38.656,31.786,55.6,3.8,1991
1991-02-09T04:06:56.040Z,34.653,32.925,10,3.6,1991
1991-02-08T19:02:57.360Z,37.01,29.47,10,3.1,1991
1991-02-08T18:34:25.870Z,37.058,29.469,10,3.1,1991
1991-02-08T04:26:56.130Z,37.084,29.432,10,3.7,1991
1991-02-07T03:52:34.840Z,37.035,29.426,10,3.2,1991
1991-02-06T22:18:13.370Z,34.421,32.172,33,3.1,1991
1991-02-06T12:53:20.360Z,37.035,29.428,10,3,1991
1991-02-05T23:09:25.230Z,37.073,29.438,10,3,1991
1991-02-05T05:05:16.060Z,37.029,29.44,10,3.3,1991
1991-02-05T01:45:49.280Z,39.277,29.303,10,3.3,1991
1991-02-04T20:02:13.290Z,37.058,29.438,10,3.4,1991
1991-02-04T19:53:21.320Z,36.161,31.164,10,4.1,1991
1991-02-04T04:31:41.680Z,34.421,32.221,51.9,3.7,1991
1991-02-03T00:37:58.460Z,37.094,29.538,10,3.2,1991
1991-02-02T04:09:55.760Z,36.954,29.476,10,3.2,1991
1991-01-30T06:30:36.560Z,40.175,34.001,20.7,4,1991
1991-01-29T03:43:21.450Z,39.126,29.125,10,3,1991
1991-01-28T21:02:56.530Z,36.087,31.449,10,3.6,1991
1991-01-28T09:10:22.120Z,38.028,30.473,10,3.1,1991
1991-01-27T14:45:59.940Z,36.985,29.476,10,3.2,1991
1991-01-25T15:19:20.920Z,38.47,36.633,10,3.4,1991
1991-01-24T19:39:05.020Z,39.859,30.206,10,3.3,1991
1991-01-24T16:32:33.250Z,37.104,31.007,116,3.7,1991
1991-01-21T14:03:05.520Z,37.084,29.511,15.2,3.9,1991
1991-01-21T06:17:09.920Z,36.939,29.54,10,3.1,1991
1991-01-21T00:29:13.770Z,37.078,29.453,10,3.4,1991
1991-01-20T22:47:51.320Z,37.056,29.452,10,3.6,1991
1991-01-20T17:31:54.230Z,37.823,29.069,10,3,1991
1991-01-19T02:45:12.860Z,37.058,29.52,10,3.2,1991
1991-01-18T22:48:23.200Z,37.07,29.458,10,3.6,1991
1991-01-18T21:14:24.880Z,36.945,29.684,33,3.3,1991
1991-01-18T18:36:53.810Z,37.066,29.523,10,3.1,1991
1991-01-18T10:24:51.640Z,37.048,29.635,10,3.2,1991
1991-01-18T03:00:47.770Z,39.286,29.167,10,3.1,1991
1991-01-17T14:15:11.470Z,37.106,29.45,10,3.4,1991
1991-01-16T18:35:09.730Z,37.067,29.469,10,3.5,1991
1991-01-16T18:25:51.150Z,37.106,29.527,10,3.3,1991
1991-01-16T17:08:30.530Z,37.102,29.482,10,4,1991
1991-01-16T08:24:00.480Z,37.796,29.314,10,3.1,1991
1991-01-16T06:00:32.220Z,34.409,32.223,52.7,3.7,1991
1991-01-15T21:01:07.330Z,37.119,29.526,10,4.2,1991
1991-01-13T20:40:54.840Z,36.976,29.428,10,3.1,1991
1991-01-13T19:44:52.060Z,37.104,29.44,5,3.9,1991
1991-01-13T12:00:36.260Z,37.168,29.977,10,3.6,1991
1991-01-13T05:44:21.760Z,37.032,29.496,10,3.3,1991
1991-01-13T05:11:53.120Z,37.095,29.555,10,4.8,1991
1991-01-13T01:01:09.550Z,37.084,29.789,10,3.5,1991
1991-01-12T15:43:36.980Z,37.126,29.549,10,3.7,1991
1991-01-11T03:27:27.470Z,37.055,29.47,10,4.2,1991
1991-01-11T01:49:11.860Z,37.049,29.488,10,3.8,1991
1991-01-10T22:55:14.670Z,37.07,29.521,21.3,4.1,1991
1991-01-05T00:51:16.580Z,34.457,31.622,20.3,3.6,1991
1991-01-04T08:13:49.490Z,39.932,30.194,19.3,4,1991
1990-12-30T23:28:48.080Z,38.585,30.267,10,3.1,1990
1990-12-29T13:25:52.590Z,37.066,29.504,10,3,1990
1990-12-26T14:10:11.230Z,36.93,29.776,10,3.4,1990
1990-12-25T13:30:59.310Z,36.984,29.499,10,3.3,1990
1990-12-17T17:53:07.000Z,39.867,30.568,10,3.1,1990
1990-12-17T06:47:30.740Z,40.354,31.338,17.2,3.9,1990
1990-12-13T07:31:52.300Z,34.644,33.929,48.6,4.2,1990
1990-12-13T05:30:36.750Z,37.544,29.694,10,3,1990
1990-12-12T11:29:10.050Z,37.824,29.287,5,3.3,1990
1990-12-12T01:41:17.100Z,34.831,33.067,33,3.5,1990
1990-12-11T21:56:51.730Z,37.03,30.16,10,3.6,1990
1990-12-11T18:34:16.930Z,34.78,33.096,33,3.5,1990
1990-12-09T01:16:37.230Z,36.219,33.919,31.3,3.8,1990
1990-12-08T09:31:24.020Z,34.396,38.128,10,3.9,1990
1990-12-06T08:04:32.180Z,39.247,29.123,5,3,1990
1990-12-04T23:39:17.210Z,37.634,29.758,10,3,1990
1990-12-04T01:19:30.020Z,40.286,29.195,10,3.1,1990
1990-12-02T06:11:10.560Z,36.667,29.148,10,3.2,1990
1990-12-01T15:46:59.960Z,37.064,32.013,10,3.5,1990
1990-12-01T09:49:29.330Z,34.413,33.274,10,3,1990
1990-11-27T20:59:37.140Z,36.398,29.218,10,3.4,1990
1990-11-26T19:35:45.890Z,38.391,36.637,33,4.2,1990
1990-11-24T03:20:12.740Z,36.939,29.279,10,3.3,1990
1990-11-23T18:46:13.220Z,37.029,29.505,10,3.3,1990
1990-11-23T06:43:58.260Z,34.644,32.946,25.1,4.2,1990
1990-11-21T14:02:48.090Z,37.01,29.585,20.4,5,1990
1990-11-19T15:58:20.790Z,37.03,29.53,10,3.6,1990
1990-11-19T09:36:22.870Z,36.835,29.085,10,4.2,1990
1990-11-15T21:59:07.200Z,37.918,30.3,10,3,1990
1990-11-06T15:21:57.540Z,35.847,35.61,10,4.4,1990
1990-10-31T04:15:55.510Z,36.331,29.448,75,4,1990
1990-10-30T07:49:40.020Z,37.021,29.526,21.6,3.4,1990
1990-10-28T17:12:26.560Z,37.103,29.834,10,4.4,1990
1990-10-27T02:15:30.270Z,39.034,29.923,10.3,3.5,1990
1990-10-25T18:38:54.940Z,36.948,29.424,10,3.6,1990
1990-10-25T18:17:09.060Z,37.028,29.443,10,3.4,1990
1990-10-25T17:47:33.090Z,38.769,30.229,10,3.1,1990
1990-10-24T11:16:44.940Z,39.847,30.251,25.8,4.4,1990
1990-10-21T17:19:23.660Z,38.168,29.456,10,3.1,1990
1990-10-19T05:43:04.600Z,38.026,29.586,10,3.3,1990
1990-10-18T23:29:16.170Z,40.144,33.79,10,4.2,1990
1990-10-18T16:55:20.990Z,38.207,30.895,10,4,1990
1990-10-18T00:19:25.900Z,34.542,33.052,33,3.2,1990
1990-10-17T02:00:53.230Z,37.049,34.003,29.4,4.3,1990
1990-10-14T17:56:47.230Z,37.007,29.559,10,3.8,1990
1990-10-13T20:26:52.280Z,39.028,29.716,10,3.4,1990
1990-10-08T02:40:49.480Z,36.962,29.376,10,3.7,1990
1990-10-07T00:58:51.230Z,37.332,29.659,10,3.2,1990
1990-10-07T00:12:52.340Z,37.5,29.573,25,4.2,1990
1990-10-06T00:34:14.770Z,39.124,31.387,10,3.5,1990
1990-10-04T16:00:42.390Z,37.01,29.515,10,4,1990
1990-10-03T19:24:36.030Z,37.077,29.403,10,4,1990
1990-09-24T21:45:30.620Z,37.413,30.6,38.1,4.2,1990
1990-09-12T08:22:15.060Z,36.2,31.767,94.6,4.1,1990
1990-09-08T21:01:43.860Z,37.182,29.615,24.4,4.7,1990
1990-09-03T07:56:17.680Z,37.073,29.551,10,4,1990
1990-09-03T00:04:45.450Z,37.016,29.531,25.2,4.1,1990
1990-09-02T04:02:11.280Z,37.029,29.446,10,4,1990
1990-08-20T22:55:55.260Z,36.98,29.572,36.6,4,1990
1990-08-19T03:28:19.610Z,36.377,29.492,10,3.7,1990
1990-08-17T23:49:31.780Z,37.093,29.635,10,4,1990
1990-08-16T16:15:37.430Z,37.026,29.567,14.2,3.9,1990
1990-08-07T13:09:19.460Z,37.035,29.529,10,4,1990
1990-08-05T18:31:50.240Z,40.205,33.869,25.4,4.8,1990
1990-08-02T19:12:39.860Z,37.014,29.53,20.4,4,1990
1990-08-01T07:17:09.280Z,37.057,29.494,10,4.1,1990
1990-07-18T18:02:29.300Z,37.013,29.532,10,3.8,1990
1990-07-18T14:56:28.710Z,37.047,29.548,22.1,4.2,1990
1990-07-18T11:58:36.930Z,37.055,29.538,10,4.2,1990
1990-07-18T11:38:37.780Z,37.028,29.584,10,4.3,1990
1990-07-18T11:29:24.950Z,36.99,29.595,17.2,5.5,1990
1990-07-16T04:51:17.670Z,34.618,32.436,33,3.5,1990
1990-07-05T03:57:50.420Z,36.738,31.202,85.2,4.2,1990
1990-06-26T04:48:13.950Z,37.323,29.234,29.3,4.1,1990
1990-06-08T08:42:28.880Z,35.077,33.85,33,3.4,1990
1990-05-03T21:05:15.680Z,39.599,38.447,10,4.6,1990
1990-04-22T00:49:14.330Z,40.32,39.47,10,4.1,1990
1990-04-21T21:26:53.310Z,35.384,31.284,10,3.1,1990
1990-04-20T23:30:03.480Z,40.002,40.069,14,5.4,1990
1990-03-30T10:43:57.820Z,34.82,29.042,33,4.1,1990
1990-03-17T06:21:15.070Z,37.112,29.065,10,3.7,1990
1990-03-09T10:59:32.030Z,36.091,30.214,33,3.7,1990
1990-03-05T02:59:42.460Z,38.211,40.571,33,4.4,1990
1990-02-26T06:00:44.510Z,37.164,30.211,111.3,4.3,1990
1990-02-17T14:01:02.960Z,36.077,31.907,10,3.4,1990
1990-02-07T19:15:46.850Z,34.166,33.432,10,3.5,1990
1990-01-16T15:11:37.960Z,34.561,31.169,33,3.1,1990
1989-12-24T01:20:20.970Z,35.361,31.859,33,4,1989
1989-12-18T14:03:15.190Z,37.921,29.167,19.2,4.7,1989
1989-12-18T13:58:14.210Z,37.897,29.247,30.5,4.5,1989
1989-12-14T03:51:42.060Z,35.891,32.607,33,3,1989
1989-11-27T18:19:06.630Z,34.38,32.798,33,3.6,1989
1989-11-26T02:58:54.150Z,34.681,32.198,26.7,3.6,1989
1989-11-13T11:25:40.670Z,39.205,29.507,10,3.9,1989
1989-10-24T22:46:03.600Z,36.34,33.95,10,3.5,1989
1989-10-23T09:36:49.310Z,36.507,32.019,10,3.6,1989
1989-10-15T13:15:56.840Z,37.005,35.951,33,3.9,1989
1989-10-15T11:58:11.770Z,37.328,35.808,10,3.7,1989
1989-10-10T03:08:56.010Z,39.02,35.627,10,4.2,1989
1989-10-01T18:38:55.250Z,34.647,33.16,33,3.3,1989
1989-09-18T02:27:34.710Z,38.957,35.554,10,4.3,1989
1989-09-13T09:36:49.550Z,37.726,30.219,10,4.2,1989
1989-09-09T20:15:03.980Z,34.563,32.924,28.1,4.2,1989
1989-09-05T08:50:13.620Z,35.472,31.121,22.1,4.1,1989
1989-08-18T22:09:44.020Z,34.732,30.612,33,3.9,1989
1989-08-01T00:23:35.040Z,35.922,31.706,139,4,1989
1989-07-28T04:57:27.450Z,35.705,31.253,73.4,3.8,1989
1989-07-25T15:40:46.550Z,36.145,29.481,51.7,4.1,1989
1989-07-20T05:41:38.710Z,36.462,34.768,61.4,3.9,1989
1989-07-15T11:49:23.140Z,35.981,30.793,59,4,1989
1989-07-12T13:42:53.980Z,37.151,31.09,125.6,4.2,1989
1989-07-01T18:51:30.370Z,37.78,29.358,10,3.7,1989
1989-06-24T03:09:57.560Z,36.719,35.943,41.6,5.1,1989
1989-06-10T21:50:56.990Z,36.369,31.965,112.3,4,1989
1989-06-04T04:49:03.570Z,37.784,29.256,10,3.7,1989
1989-05-31T12:14:59.080Z,34.719,32.237,15.9,3.5,1989
1989-05-28T16:44:05.260Z,36.467,38.351,10,3.9,1989
1989-05-20T20:44:02.260Z,39.553,40.172,38.2,5.4,1989
1989-05-03T19:29:27.440Z,37.936,29.113,10,3.4,1989
1989-04-29T00:10:40.570Z,39.8,30.503,10,3.5,1989
1989-03-21T18:39:27.380Z,38.933,29.272,4.6,3.8,1989
1989-03-13T09:57:36.840Z,38.11,29.105,10,3.9,1989
1989-03-10T08:00:48.760Z,40.027,41.816,10,4.4,1989
1989-03-10T04:45:54.420Z,34.423,33.002,10,3.3,1989
1989-03-06T16:43:05.190Z,35.881,33.639,10,3.2,1989
1989-02-24T12:30:11.650Z,37.729,29.286,26.2,4.4,1989
1989-02-24T01:17:44.740Z,37.721,29.255,27.1,4.4,1989
1989-02-24T00:40:35.150Z,37.731,29.347,18.5,5.3,1989
1989-02-15T04:01:15.230Z,39.058,29.744,10,4.4,1989
1989-01-27T09:48:36.000Z,40.42,29.251,21.6,4.1,1989
1989-01-19T17:28:17.860Z,38.124,39.585,10,4.3,1989
1989-01-16T05:33:11.920Z,37.161,30.947,133.1,4.2,1989
1989-01-08T07:07:48.190Z,38.751,40.904,10,4.3,1989
1989-01-05T04:56:43.010Z,35.894,29.075,33,3.3,1989
1989-01-04T14:55:01.920Z,39.784,30.694,10,4.2,1989
1988-12-29T18:16:31.770Z,34.651,32.281,10,3,1988
1988-12-24T20:36:07.020Z,37.593,32.146,29.4,4.5,1988
